tract,Name,Household_Income_at_Age_35_rH_gM_p25
18169102200,"North Manchester, IN",
72043954000,"Coamo, PR",
25027744400,"Milford, MA",
38089963800,"Dickinson, ND",
37075920100,"Robbinsville, NC",
27137011400,"Makinen, MN",
45079011606,"Columbia, SC",
51510200702,"Eisenhower East, Alexandria, VA",
12103024002,"North East Park, Saint Petersburg, FL",
8101002912,"Pueblo West, CO",
37063002026,"Durham, NC",
12031013905,"Beaches, Atlantic Beach, FL",
18163002500,"Jacobsville, Evansville, IN",
39023002606,"Springfield, OH",
48231961200,"Greenville, TX",
24005400200,"Catonsville, MD",
6037573902,"El Dorado, Long Beach, CA",
42033330100,"DuBois, PA",
42019910302,"Slippery Rock, PA",
36067015000,"Fayetteville, NY",
51107611501,"Sterling, VA",
12127090303,"DeLand, FL",
55073001800,"Mosinee, WI",
21031930200,"Morgantown, KY",
37183050300,"Glenwood, Raleigh, NC",
39061009300,"East Price Hill, Cincinnati, OH",
36081025700,"Queens County, NY",
26125184700,"Royal Oak, MI",
26163558200,"Livonia, MI",
47133950400,"Hilham, TN",
42071011704,"Lancaster, PA",
37049960900,"New Bern, NC",
18141012300,"Lakeville, IN",
12031011600,"Magnolia Gardens, Jacksonville, FL",
37001021600,"Elon, NC",
39099812001,"Boardman, OH",
51036600200,"Providence Forge, VA",
26099263600,"Fitzgerald, Warren, MI",
37037020105,"Chapel Hill, NC",
47097050400,"Ripley, TN",
47119010600,"Columbia, TN",
21015070308,"Florence, KY",
22071013302,"Gentilly, New Orleans, LA",
53067012000,"Olympia, WA",
17189950200,"Okawville, IL",
13199970600,"Warm Springs, GA",
37167931100,"Norwood, NC",
42129807500,"Latrobe, PA",
42003270800,"Brighton Heights, Pittsburgh, PA",
31153010105,"Bellevue, NE",
15003003405,"Makiki - Lower Punchbowl - Tantalus, Honolulu, HI",
50025967000,"Bellows Falls, Town of Rockingham, VT",
20091053705,"Gardner, KS",
4013061034,"Royal Ranch, Surprise, AZ",
21229930100,"Willisburg, KY",
5121960302,"Pocahontas, AR",
40125500800,"Shawnee, OK",
6037620303,"Manhattan Beach, CA",
51087200905,"Richmond, VA",
42079215400,"White Haven, PA",
34037374500,"Hopatcong, NJ",
39173021901,"Bowling Green, OH",
37159050903,"Salisbury, NC",
20091052606,"Heartland Hills, Shawnee, KS",
47093001900,"Park City, Knoxville, TN",
49049001602,"Provo, UT",
12101031704,"Tall Pines At River Ridge, New Port Richey, FL",
39049000910,"North Linden, Columbus, OH",
16005000800,"Pocatello, ID",
36047069800,"Kings County, NY",
25013813208,"Agawam, MA",
26125158100,"Beverly Hills, MI",
37081016006,"Greensboro, NC",
37071031402,"Gastonia, NC",
22055001409,"Broussard, LA",
17143003200,"Peoria, IL",
17031390500,"South Side, Chicago, IL",
39023002404,"Greenlawn Village, Springfield, OH",
30063000700,"Riverfront, Missoula, MT",
36119006700,"New Rochelle, NY",
25021403400,"Needham, MA",
24045000100,"Salisbury, MD",
39023002601,"New Carlisle, OH",
12101031205,"Five-a Ranches, Hudson, FL",
42007604600,"Aliquippa, PA",
53061053505,"Arlington, WA",
8005006713,"Englewood, CO",
25003900100,"Pittsfield, MA",
1061050500,"Slocomb, AL",
13021013606,"Lizella, GA",
11001009000,"Fort Lincoln, Washington, DC",
29021000100,"Saint Joseph, MO",
1095030600,"Guntersville, AL",
30031000701,"Bozeman, MT",
29189216500,"Downtown Clayton, Clayton, MO",
54069001300,"Wheeling, WV",
51810045422,"Virginia Beach, VA",
51107610202,"Round Hill, VA",
29125880298,"Vienna, MO",
36029009104,"Buffalo, NY",
51059460800,"Vienna, VA",
34007603603,"Barclay-Kingston, Cherry Hill, NJ",
47165021107,"Hendersonville, TN",
31055007316,"Omaha, NE",
51710004200,"Norfolk, VA",
1103000200,"Decatur, AL",
36029005100,"North Park, Buffalo, NY",
36111954900,"Saugerties, NY",
17031803100,"Arlington Heights, IL",
45091060803,"Rock Hill, SC",
22033004013,"Highlands/Perkins, Baton Rouge, LA",
13017960100,"Fitzgerald, GA",
37109070700,"Lincolnton, NC",
36065980002,"Utica, NY",
39095000800,"Toledo, OH",
37037020200,"Siler City, NC",
26059051000,"Pittsford, MI",
51650010900,"Phoebus, Hampton, VA",
17019010500,"Fisher, IL",
17113000102,"Normal, IL",
17169970100,"Rushville, IL",
19187010200,"Fort Dodge, IA",
39101001000,"Marion, OH",
39009973000,"Athens, OH",
21059001702,"Owensboro, KY",
26009960500,"Alden, MI",
37097060802,"Harmony, NC",
53021980100,"Pasco, WA",
12113010809,"Milton, FL",
36055013206,"West Henrietta, NY",
13055010300,"Menlo, GA",
29091090400,"Pottersville, MO",
37119005909,"Steele Creek, Charlotte, NC",
41067032607,"Orenco Station, Hillsboro, OR",
42101012500,"North Philadelphia, Philadelphia, PA",
54039001500,"Charleston, WV",
54011010800,"Milton, WV",
34013010000,"East Orange, NJ",
48367140408,"Weatherford, TX",
18135951800,"Winchester, IN",
21161960100,"Maysville, KY",
42101003800,"Girard Estates, Philadelphia, PA",
36047020600,"Kings County, NY",
39061003300,"Corryville, Cincinnati, OH",
39061008300,"Mount Airy, Cincinnati, OH",
17031251400,"Austin, Chicago, IL",
42021013100,"Summerhill, PA",
45045004101,"Marietta, Slater-Marietta, SC",
55067960700,"Antigo, WI",
17019000700,"Champaign, IL",
4013071702,"Sun City, AZ",
17031660700,"Chicago Lawn, Chicago, IL",
21141960300,"Russellville, KY",
17031351100,"Bronzeville, Chicago, IL",
37051002401,"Fayetteville, NC",
51087201601,"Henrico, VA",
47093005707,"Knoxville, TN",
72021031013,"Bayamón, PR",
53061052606,"Lake Stevens, WA",
22071012000,"Audubon, New Orleans, LA",
40143005700,"Northridge, Tulsa, OK",
34035052400,"Basking Ridge, Bernards, NJ",
20173010106,"Wichita, KS",
25025000302,"Brighton, Boston, MA",
17031834700,"Englewood, Chicago, IL",
51059471000,"Falls Church, VA",
36079011700,"Brewster, NY",
1097003708,"Milkhouse, Mobile, AL",
13179010204,"Allenhurst, GA",
28109950300,"Poplarville, MS",
29099700503,"House Springs, MO",
39057240700,"Xenia, OH",
34031246201,"Wayne, NJ",
1073010500,"Bessemer, AL",
17031062000,"Boystown, Chicago, IL",
36001014402,"Ravena, NY",
12033000900,"Southeast Pensacola, Pensacola, FL",
24031701408,"Spencerville, MD",
10005050407,"Seaford, DE",
30017961300,"Miles City, MT",
6001404300,"Upper Rockridge, Oakland, CA",
31055007311,"North Central Omaha, Omaha, NE",
24009860401,"Chesapeake Beach, MD",
12123950100,"Perry, FL",
12033000100,"Downtown, Pensacola, FL",
22121020300,"Port Allen, LA",
27129790100,"Buffalo Lake, MN",
6001425101,"Emeryville, CA",
24031700824,"Kentlands, Gaithersburg, MD",
45045003101,"Fountain Inn, SC",
25001013500,"Sandwich, MA",
53033003400,"Phinney Ridge, Seattle, WA",
39173021300,"Grand Rapids, OH",
40087400400,"Byars, OK",
25013813601,"Wilbraham, Wilbraham, MA",
1089002911,"Huntsville, AL",
21067000600,"Ashland Park, Lexington, KY",
13121011306,"Atlanta, GA",
45005970200,"Allendale, SC",
34023008206,"Rossmoor, Monroe Township, NJ",
17031611900,"Back of the Yards, Chicago, IL",
39049006910,"Worthington Southwest, Worthington, OH",
51103030300,"White Stone, VA",
24025301402,"Harford County, MD",
26163563200,"Canton, MI",
47065001300,"Ridgedale, Chattanooga, TN",
26063950800,"Sebewaing, MI",
42003981200,"North Shore, Pittsburgh, PA",
17041952300,"Arthur, IL",
12031016801,"Mandarin, Jacksonville, FL",
10003014906,"Newark, DE",
55087010300,"Appleton, WI",
17031420600,"South Side, Chicago, IL",
25017322100,"Hudson, MA",
13121011610,"Alpharetta, GA",
1115040104,"Leeds, AL",
39145002900,"Wheelersburg, OH",
29031881100,"Cape Girardeau, MO",
36013036300,"Portland, NY",
40139950700,"Guymon, OK",
53061042006,"Mukilteo, WA",
39017014600,"Hamilton, OH",
27003050107,"Saint Francis, MN",
42095015300,"Bangor, PA",
51059416300,"Lorton, VA",
55067960500,"Langlade County, WI",
12103026913,"On Top Of The World, Clearwater, FL",
26163538900,"Detroit, MI",
1101005402,"Montgomery, AL",
42037050400,"Orangeville, PA",
19153004900,"River Bend, Des Moines, IA",
36081098100,"Queens County, NY",
40027202301,"Southeast Oklahoma City, Oklahoma City, OK",
33009961200,"Bristol, NH",
37037020701,"Durham, NC",
39093013100,"Avon, OH",
26075006702,"Jackson, MI",
20209042502,"Armourdale, Kansas City, KS",
18107956800,"New Richmond, IN",
24013507801,"Westminster, MD",
6097152300,"SOS, Santa Rosa, CA",
13121002300,"English Avenue, Atlanta, GA",
21215080101,"Taylorsville, KY",
41051009906,"Gresham Butte, Gresham, OR",
36055014700,"Scottsville, NY",
51061930203,"Markham, VA",
41051006100,"Southwest Portland, Portland, OR",
39049009410,"South Columbus, Columbus, OH",
30049001201,"East Helena, MT",
42003490003,"Pittsburgh, PA",
55081950800,"Monroe County, WI",
13195020500,"Hull, GA",
51013103000,"Shirlington, Arlington, VA",
41051006404,"Mount Park, Lake Oswego, OR",
27047180700,"Albert Lea, MN",
40081961300,"Wellston, OK",
34039038300,"Mountainside, NJ",
29095008000,"Blue Hills, Kansas City, MO",
12103025110,"Seminole, FL",
72055961400,"Guanica, PR",
20035493300,"Winfield, KS",
24021753001,"Thurmont, MD",
42017100206,"Bensalem, PA",
26163572200,"Dearborn Heights, MI",
37119006211,"Huntersville, NC",
29095010201,"South Kansas City, Kansas City, MO",
23025965302,"West Forks, ME",
36047017500,"Kings County, NY",
13213010300,"Chatsworth, GA",
13089022301,"Medlock Park, Decatur, GA",
26099268400,"Warren, MI",
39119912200,"Zanesville, OH",
19103001700,"Twain, Iowa City, IA",
12089050303,"Fernandina Beach, FL",
45051030103,"Longs, SC",
72075710901,"Coto Laurel, PR",
39035181203,"Rocky River, OH",
23003952000,"Presque Isle, ME",
4013061047,"Dreaming Summit, Litchfield Park, AZ",
22113950600,"Abbeville, LA",
1107050200,"Ethelsville, AL",
34039036900,"Garwood, NJ",
18157005101,"West Lafayette, IN",
39035160200,"Lakewood, OH",
26077001603,"Oakwood, Kalamazoo, MI",
4013061016,"Palm Valley, Goodyear, AZ",
9011660101,"Old Lyme, CT",
26045020404,"Grand Ledge, MI",
36047051700,"Kings County, NY",
54011010102,"Huntington, WV",
27037060502,"Inver Grove Heights, MN",
28081950901,"Tupelo, MS",
26163580900,"Wyandotte, MI",
1003010703,"Daphne, AL",
17109011100,"Colchester, IL",
21019030600,"Ashland, KY",
42101013602,"Brewerytown, Philadelphia, PA",
6037207103,"Central LA, Los Angeles, CA",
50025968600,"Brattleboro, VT",
27139080500,"Shakopee, MN",
1101003100,"Montgomery, AL",
25017361100,"Concord, MA",
21117063603,"Erlanger, KY",
48181000901,"Denison, TX",
51117930600,"Boydton, VA",
34029717502,"Jackson, NJ",
12103026813,"Clearwater, FL",
25021404100,"Wellesley, MA",
72137121801,"Toa Baja, PR",
44007014000,"Cranston, RI",
27163071400,"Cottage Grove, MN",
26077000500,"West Douglas, Kalamazoo, MI",
1045021400,"Midland City, AL",
20173010700,"Cheney, KS",
42101006700,"Elmwood, Philadelphia, PA",
22033001900,"Mid City South, Baton Rouge, LA",
17031819600,"La Grange, IL",
40143007632,"Tulsa, OK",
44003021002,"Warwick, RI",
24033801207,"Clinton, MD",
55075960800,"Crivitz, WI",
27013171202,"Mankato, MN",
22017024504,"Mooringsport, LA",
18141002000,"West Washington, South Bend, IN",
28047003900,"Biloxi, MS",
6073017305,"Solana Beach, CA",
72025202602,"Caguas, PR",
9011693700,"Waterford, CT",
36085018701,"Richmond County, NY",
55105002700,"Beloit, WI",
6075047600,"Central Richmond, San Francisco, CA",
55133202201,"Merrill Crest, Waukesha, WI",
48201312800,"Southeast Houston, Houston, TX",
22051022200,"Bonnabel Place, Metairie, LA",
24027603004,"Ellicott City, MD",
32003005845,"Las Vegas, NV",
36061009600,"Midtown, New York, NY",
72041240201,"Cidra, PR",
38067950400,"Canton City, ND",
12023110202,"Lake City, FL",
39159050303,"Marysville, OH",
47037012802,"Bordeaux Area, Nashville, TN",
45091060501,"Rock Hill, SC",
18153050100,"Shelburn, IN",
17019010601,"Mahomet, IL",
40017300201,"Piedmont, OK",
72083959800,"San Sebastián, PR",
47075930200,"Brownsville, TN",
50027966200,"Cavendish, VT",
42101035302,"Morrell Park, Philadelphia, PA",
13093970200,"Vienna, GA",
39133601000,"Ravenna, OH",
13245001000,"Midtown, Augusta, GA",
42003496101,"Elizabeth, PA",
37031970601,"Newport, NC",
25023502102,"Rockland, MA",
24005490200,"Lutherville-Timonium, MD",
5107480500,"West Helena, Helena-West Helena, AR",
54095962000,"Alma, WV",
54069002100,"Wheeling, WV",
51735050206,,
28049011102,"Byram, MS",
48201531800,"Acres Homes, Houston, TX",
36061007600,"Midtown, New York, NY",
39157021200,"New Philadelphia, OH",
36047054800,"Kings County, NY",
51087200125,"Henrico, VA",
16011950200,"Firth, ID",
17031843000,"Lawndale, Chicago, IL",
42125775200,"Donora, PA",
15003011202,"Kailua, HI",
26123970500,"Fremont, MI",
27145011600,"St. Cloud, MN",
39045032800,"Pickerington, OH",
44009050401,"North Kingstown, RI",
39043041600,"Sandusky, OH",
1125011200,"Tuscaloosa, AL",
29189220601,"St. Louis, MO",
25003900700,"Pittsfield, MA",
45007000800,"Anderson, SC",
18019050404,"Clarksville, IN",
42051262400,"Uniontown, PA",
48439113113,"Grand Prairie, TX",
6113010607,"Willowcreek, Davis, CA",
17097864306,"Barrington, IL",
17031827802,"South Holland, IL",
26099258300,"Eastpointe, MI",
39035189105,"Westlake, OH",
19061001202,"Dubuque, IA",
55011960200,"Mondovi, WI",
42085032702,"Mercer, PA",
26099261600,"Warren Woods, Warren, MI",
36037951000,"Batavia, NY",
5143010501,"Springdale, AR",
12103025401,"Clearwater, FL",
12015010401,"Punta Gorda, FL",
36025971000,"Hobart, NY",
22067950500,"Bastrop, LA",
39169003400,"Rittman, OH",
39167020500,"Marietta, OH",
21235920300,"Corbin, KY",
34023008605,"Princeton Meadows, NJ",
37081016702,"Greensboro, NC",
44007013300,"Foster, RI",
26047970800,"Petoskey, MI",
72069180800,"Humacao, PR",
42003430200,"West View, PA",
36029010001,"Buffalo, NY",
27053026708,"Maple Grove, MN",
26111290200,"Midland, MI",
17145030200,"Pinckneyville, IL",
29077003600,"Springfield, MO",
51143010700,"Java, VA",
24510080500,"Darley Park, Baltimore, MD",
13121011618,"Alpharetta, GA",
12005001302,"St. Andrews Bay, Lynn Haven, FL",
12057010303,"Greater Thonotosassa, Thonotosassa, FL",
51550021005,"Great Bridge, Chesapeake, VA",
55009021500,"Greenleaf, WI",
42101008801,"West Philadelphia, Philadelphia, PA",
45013002105,"Bluffton, SC",
1125011901,"Tuscaloosa, AL",
31019969600,"Kearney, NE",
19075960100,"Reinbeck, IA",
22031950600,"Mansfield, LA",
15003010201,"Koolauloa, Hauula, HI",
55079070100,"Whitefish Bay, WI",
53011040605,"Camas, WA",
29215480100,"Licking, MO",
41039001102,"Creswell, OR",
18075963200,"Redkey, IN",
36047003300,"Kings County, NY",
23005004803,"Windham, ME",
54109002902,"Oceana, WV",
40109107707,"Midwest City, OK",
42111021100,"Somerset, PA",
37083930900,"Enfield, NC",
31065963900,"Arapahoe, NE",
12099005934,"Villages of Oriole, Delray Beach, FL",
22073000600,"Monroe, LA",
36087010803,"New City, NY",
9005310700,"Torrington, CT",
51710003100,"Fairmont Park, Norfolk, VA",
17119403101,"Edwardsville, IL",
42003465800,"Pittsburgh, PA",
45013002106,"Bluffton, SC",
13039010100,"White Oak, GA",
27123041107,"New Brighton, MN",
51690000400,"Martinsville, VA",
36119013103,"Millwood, NY",
26093740300,"Brighton, MI",
42003500300,"McKeesport, PA",
17031801500,"Northbrook, IL",
26077002801,"Kalamazoo, MI",
39061011000,"Roselawn, Cincinnati, OH",
39099800300,"Youngstown, OH",
24047951400,"Pocomoke City, MD",
4013105002,"Paradise Valley Village, Paradise Valley, AZ",
23015975200,"Waldoboro, ME",
51145500200,"Powhatan, VA",
72097082022,"Mayagüez, PR",
25005653203,"Bliss Corner, Dartmouth, MA",
26049011902,"Davison, MI",
26125197702,"Troy, MI",
39049005610,"South Columbus, Columbus, OH",
1073011705,"Gardendale, AL",
26075005500,"Jackson, MI",
39049007954,"Hilliard Green, Hilliard, OH",
34027040500,"Butler, NJ",
48209010200,"San Marcos, TX",
9003487500,"South Windsor, CT",
55131420200,"West Bend, WI",
37183052807,"Raleigh, NC",
42129803502,"Irwin, PA",
10003016000,"New Castle, DE",
36065940200,"Vernon, NY",
39153530103,"Twinsburg, OH",
42095017101,"Easton, PA",
40109103700,"Central Oklahoma City, Oklahoma City, OK",
27123030900,"Payne - Phalen, Saint Paul, MN",
36029011300,"Buffalo, NY",
26063950900,"Bad Axe, MI",
32007950200,"Wells, NV",
34019010500,"Milford, NJ",
22099021000,"Pierre Part, LA",
42101000901,"Center City, Philadelphia, PA",
17031802003,"Glenview, IL",
17167003602,"Springfield, IL",
26025003500,"Albion, MI",
17119403402,"Collinsville, IL",
36069050602,"Canandaigua, NY",
42129804300,"Greensburg, PA",
13103030401,"Bloomingdale, GA",
29510110500,"Fairgrounds, St. Louis, MO",
47051960600,"Winchester, TN",
36067001500,"Northside, Syracuse, NY",
48439111549,"Grand Prairie, TX",
37067001400,"Winston-Salem, NC",
39049009340,"Columbus, OH",
6093000703,"Yreka, CA",
42063961900,"Saltsburg, PA",
22057020500,"Thibodaux, LA",
39151712601,"Louisville, OH",
72061040422,"Guaynabo, PR",
39077915900,"Monroeville, OH",
30029000602,"Columbia Falls, MT",
39093071300,"Elyria, OH",
53053061700,"Central Tacoma, Tacoma, WA",
31179978700,"Wayne, NE",
42095016902,"Bethlehem, PA",
47079969600,"Paris, TN",
53011041500,"Camas, WA",
40109108106,"Edmond, OK",
13209950300,"Uvalda, GA",
42017101611,"Warminster, PA",
44009051304,"South Kingstown, RI",
17043840304,"Addison, IL",
42029306800,"Oxford, PA",
41039001201,"Cottage Grove, OR",
46115000100,"Ashton, SD",
27081201001,"Ivanhoe, MN",
54047953600,"Northfork, WV",
20173010005,"Derby, KS",
26117970700,"Gowen, MI",
47021070401,"Kingston Springs, TN",
42013101100,"Altoona, PA",
51800075102,"Suffolk, VA",
51059460501,"Tysons, VA",
36081079000,"Queens County, NY",
37083930600,"Roanoke Rapids, NC",
29021000701,"Saint Joseph, MO",
41039000100,"Walterville, OR",
12101032110,"Meadow Pointe, Wesley Chapel, FL",
55027960300,"Waupun, WI",
6059062701,"Corona Del Mar, Newport Beach, CA",
20103071600,"Tonganoxie, KS",
21107970400,"Madisonville, KY",
18163003801,"Rolling Greens, Evansville, IN",
17037001900,"Somonauk, IL",
22035000100,"Lake Providence, LA",
42077005505,"Schnecksville, PA",
25009252603,"Methuen, MA",
53027000800,"Aberdeen, WA",
6001440332,"Union City, CA",
37183054203,"Wake Forest, NC",
46099001002,"Sioux Falls, SD",
18003003902,"Fort Wayne, IN",
36047087800,"Kings County, NY",
45003021101,"Warrenville, SC",
42043022502,"Linglestown, PA",
34003007002,"Closter, NJ",
26125173200,"Ferndale, MI",
55133201101,"Brookfield, WI",
39061002500,"Clifton Heights, Cincinnati, OH",
40143005600,"Sperry, OK",
6061022013,"Gold Run, CA",
13099090400,"Blakely, GA",
55131450104,"Jackson, WI",
42091200501,"Hatboro, PA",
39035118301,"Glenville, Cleveland, OH",
37097061101,"Statesville, NC",
37067001300,"Winston-Salem, NC",
36085014605,"Richmond County, NY",
34009021002,"Cape May County, NJ",
47053966400,"Milan, TN",
37071032702,"Gastonia, NC",
42003523702,"North Bessemer, Penn Hills, PA",
36047068000,"Kings County, NY",
45019002614,"West Ashley, Charleston, SC",
8035013907,"Parker, CO",
42003405000,"Tarentum, PA",
48121021524,"Heritage Lakes, Frisco, TX",
26163574900,"Dearborn, MI",
42041011802,"Mechanicsburg, PA",
45011970300,"Barnwell, SC",
53037975600,"Ellensburg, WA",
37129011200,"Wilmington, NC",
20015020800,"Augusta, KS",
1127020100,"Jasper, AL",
36033950501,"Malone, NY",
37057060101,"Laurel Oak Ranch, High Point, NC",
47093000902,"Knoxville, TN",
9003524200,"Rocky Hill, CT",
36005044800,"Bronx County, NY",
24003750203,"Baltimore, MD",
26099251000,"Saint Clair Shores, MI",
34017005802,"Jersey City, NJ",
42091206904,"Lansdale, PA",
28099010700,"Philadelphia, MS",
29510118400,"Midtown, St. Louis, MO",
45079980100,"Hopkins, SC",
51099040300,"King George, VA",
34035053904,"Belle Mead, Montgomery, NJ",
39035119502,"Buckeye - Shaker, Cleveland, OH",
