tract,Name,Household_Income_at_Age_35_rW_gF_p25
72139060103,"Trujillo Alto, PR",
72031050231,"Sabana Abajo, Carolina, PR",
17031834300,"Avalon Park, Chicago, IL",
35039940700,"Española, NM",
40027201202,"Norman, OK",
11001009603,"Northeast Washington, Washington, DC",
6037294120,"Wilmington, Los Angeles, CA",
39113004600,"Fairlane, Dayton, OH",
37119005609,"Harris - Houston, Charlotte, NC",
26163511000,"Detroit, MI",
36047083800,"Kings County, NY",
36061002700,"Lower Manhattan, New York, NY",
26049980000,"Flint, MI",
6037542105,"Compton, CA",
6001406201,"Meadow Brook, Oakland, CA",
24003980000,"Linthicum Heights, MD",
6075012700,"Marina District, San Francisco, CA",
72125840100,"San Germán, PR",
6037572302,"West Side, Long Beach, CA",
9003500900,"Clay Arsenal, Hartford, CT",
8059980400,"Jefferson County, CO",
72137121001,"Sabana Seca, PR",
1077010300,"West Florence, Florence, AL",
36047031500,"Kings County, NY",
6037480901,"Alhambra, CA",
27123033500,"Summit - University, Saint Paul, MN",
6037210010,"Central LA, Los Angeles, CA",
47065002000,"Southside Historic District, Chattanooga, TN",
36047040700,"Kings County, NY",
6037186401,"Northeast Los Angeles, Los Angeles, CA",
6065981000,"Blythe, CA",
6037532101,"South Montebello, Montebello, CA",
48201433001,"Chinatown, Houston, TX",
37001011102,,
6037481500,"Alhambra, CA",
36061025900,"Harlem, New York, NY",
48485010400,"Wichita Falls, TX",
29095016500,"East Side, Kansas City, MO",
48201310500,"Greater East End, Houston, TX",
6037270200,"Palms, Los Angeles, CA",
39035120802,"Mount Pleasant, Cleveland, OH",
1025958002,"Jackson, AL",
47037014800,"South Nashville, Nashville, TN",
17031040800,"Lincoln Square, Chicago, IL",
11001006801,"Hill East, Washington, DC",
27053110000,"Bryant, Minneapolis, MN",
6059074407,"Lyon Street, Santa Ana, CA",
48113007824,"Lake Highlands, Dallas, TX",
4027011600,"Los Portales Del Alamo, San Luis, AZ",
72105520200,"Lomas Garcia, Naranjito, PR",
36029016800,"Masten Park, Buffalo, NY",
6037271200,"Sawtelle, Los Angeles, CA",
51770002400,"Melrose-Rugby, Roanoke, VA",
72031050902,"Carolina, PR",
48121021527,"The Trails, Frisco, TX",
6037212203,"Central LA, Los Angeles, CA",
8037000600,"Vail, CO",
36047018700,"Kings County, NY",
6037541606,"Compton, CA",
12086010010,"Miami Gardens, FL",
17031530501,"South Side, Chicago, IL",
32003003237,"Monument at Lone Mountain, Las Vegas, NV",
36061020600,"East Harlem, New York, NY",
22071014500,"Mid-City, New Orleans, LA",
17031031800,"Uptown, Chicago, IL",
48141003702,"Cedar Grove, El Paso, TX",
36005037100,"Bronx County, NY",
72003430601,"Aguada, PR",
36081035700,"Queens County, NY",
6037404903,"Baldwin Park, CA",
12011010306,"Deerfield Beach, FL",
6037481606,"Alhambra, CA",
36081050201,"Queens County, NY",
37119005846,"Providence Crossing, Charlotte, NC",
36081044400,"Queens County, NY",
36081036500,"Queens County, NY",
29095006100,"East Side, Kansas City, MO",
72067820300,"Hormigueros, PR",
22071007605,"Dixon, New Orleans, LA",
55079186400,"Marquette, Milwaukee, WI",
36081095400,"Queens County, NY",
42101016300,"North Philadelphia, Philadelphia, PA",
48453000802,"East Austin, Austin, TX",
42101980000,"Fairmount Park, Philadelphia, PA",
36081014202,"Queens County, NY",
37119002300,"Grier Heights, Charlotte, NC",
6037227020,"South Los Angeles, Los Angeles, CA",
8069002803,"Estes Park, CO",
36047117000,"Kings County, NY",
36047025901,"Kings County, NY",
22071010000,"Milan, New Orleans, LA",
17197883605,"University Park, IL",
6075025800,"Portola, San Francisco, CA",
48061013402,"Brownsville, TX",
36047118000,"Kings County, NY",
26125172500,"Ferndale, MI",
36005007700,"Bronx County, NY",
6085503324,"East San Jose, San Jose, CA",
6029001500,"Bakersfield, CA",
39095002200,"Olde Towne, Toledo, OH",
36029004602,"University, Buffalo, NY",
17031841500,"Lawndale, Chicago, IL",
11001009509,"Michigan Park, Washington, DC",
72045951700,"Comerío, PR",
12071001911,"Fort Myers Beach, FL",
48061013901,"Southmost, Brownsville, TX",
47157000800,"Hollywood, Memphis, TN",
13089023112,"Decatur, GA",
37179041601,,
26163539300,"Detroit, MI",
26065980200,"West Lansing, Lansing, MI",
36007001200,"Downtown, Binghamton, NY",
45013002101,"Daufuskie Island, SC",
42003051000,"Terrace Village, Pittsburgh, PA",
6037402405,"Westmont, Pomona, CA",
4007000800,"Roosevelt, AZ",
55079011400,"Brewer's Hill, Milwaukee, WI",
6037531602,"South Montebello, East Los Angeles, CA",
13121002400,"Hunter Hills, Atlanta, GA",
22125951702,"Saint Francisville, LA",
34017016700,"Union City, NJ",
26161984000,"Ypsilanti, MI",
12011041000,"Central Fort Lauderdale, Fort Lauderdale, FL",
6037603200,"Gardena, CA",
26163533300,"Detroit, MI",
6075023102,"Bayview, San Francisco, CA",
72127005601,"San Juan, PR",
6037980009,"Los Angeles, CA",
31055007513,"Elkhorn, Omaha, NE",
6037532400,"Vernon, CA",
10003002200,"Hilltop, Wilmington, DE",
17119400700,"Venice, IL",
1119011400,"Emelle, AL",
17031691500,"Grand Crossing, Chicago, IL",
24510270701,"Harford - Echodale - Perring Parkway, Baltimore, MD",
26163521100,"Hubbard - Richard, Detroit, MI",
17031490300,"South Side, Chicago, IL",
37183050100,"Downtown, Raleigh, NC",
29183980000,"Defiance, MO",
45079000300,"Columbia, SC",
48201521100,"Northwest Houston, Houston, TX",
72127006200,"San Juan, PR",
4015950500,"Golden Valley, AZ",
17031251300,"South Austin, Chicago, IL",
13089023214,"Decatur, GA",
6037433102,"El Monte City, El Monte, CA",
17201002900,"Rockford, IL",
36061011900,"Midtown, New York, NY",
36005026300,"Bronx County, NY",
39035109701,"Central, Cleveland, OH",
48215024109,"Alton, TX",
72113073001,"Ponce, PR",
6037535605,"South Gate, CA",
13121007805,"Wilson Mill Meadows, Atlanta, GA",
42101006500,"Philadelphia, PA",
12086006706,"Brickell, Miami, FL",
72025200200,"La Barra, Caguas, PR",
1089001200,"Huntsville, AL",
21137930700,,
36081046000,"Queens County, NY",
36005043000,"Bronx County, NY",
1015981901,"Anniston, AL",
17031681400,"Englewood, Chicago, IL",
13121001400,"Virginia Highland, Atlanta, GA",
6075026404,"Visitacion Valley, San Francisco, CA",
18105000202,"Bloomington, IN",
48215021305,"Hidalgo, TX",
36047048900,"Kings County, NY",
72139060403,"Trujillo Alto, PR",
44003980000,"Warwick, RI",
36081048500,"Queens County, NY",
22017023600,"Mooretown and Hollywood Heights, Shreveport, LA",
6037207101,"Central LA, Los Angeles, CA",
6037109500,"San Fernando, CA",
1101005504,"Pike Road, AL",
26125161600,"Southfield City Centre, Southfield, MI",
6037552400,"Norwalk, CA",
72097080800,"Mayagüez, PR",
24033801411,"Fort Washington, MD",
1101005608,"Pike Road, AL",
6037119341,"Panorama City, Los Angeles, CA",
48001950402,"Tennessee Colony, TX",
48439100900,"North Side, Fort Worth, TX",
4023966101,"Tubac, AZ",
6053000600,"Salinas, CA",
17031841000,"Near South Side, Chicago, IL",
48215024500,"Edcouch, TX",
34017007800,"Historic Downtown, Jersey City, NJ",
6037104203,"Pacoima, Los Angeles, CA",
25025070900,"South End, Boston, MA",
48479000109,"Laredo, TX",
72103170100,"Naguabo, PR",
22079013000,"Alexandria, LA",
39095002700,"Center City, Toledo, OH",
6037600501,"Inglewood, CA",
72137121200,"Bayamón, PR",
6075022903,"Mission District, San Francisco, CA",
25017352101,"East Cambridge, Cambridge, MA",
29095006000,"East Side, Kansas City, MO",
17031260400,"Garfield Park, Chicago, IL",
42101008000,"West Philadelphia, Philadelphia, PA",
6037502302,"Whittier, CA",
72103170300,"Naguabo, PR",
6001405402,"Clinton, Oakland, CA",
34021002000,"Ewing and Carroll, Trenton, NJ",
6037228600,"South Los Angeles, Los Angeles, CA",
12031001000,"Urban Core, Jacksonville, FL",
6037197200,"Echo Park, Los Angeles, CA",
34013002800,"West Side, Newark, NJ",
36089491100,"Potsdam, NY",
22071000904,"Lower Ninth Ward, New Orleans, LA",
51520010200,,
47157980400,"Memphis, TN",
72013301200," County, PR",
48479001201,"Las Cruces, Laredo, TX",
36005048400,"Bronx County, NY",
6037240020,"South Los Angeles, Los Angeles, CA",
72117959600,"Aguada, PR",
39061022700,"Cincinnati, OH",
51760020700,"Church Hill North, Richmond, VA",
6037535606,"South Gate, CA",
6037232200,"South Los Angeles, Los Angeles, CA",
26021000300,"Benton Harbor, MI",
17031711400,"South Side, Chicago, IL",
36119004300,"North Side, Mount Vernon, NY",
6037433403,"El Monte, CA",
6037104201,"Pacoima, San Fernando, CA",
36061017000,"East Harlem, New York, NY",
37183053410,"Cary Park, Cary, NC",
6061020105,"Carnelian Bay, CA",
36047042700,"Kings County, NY",
17031440600,"South Side, Chicago, IL",
6071011205,"Big Bear Lake, CA",
72079850102,"Lajas, PR",
39035109301,"Central, Cleveland, OH",
72131958700,"San Sebastián, PR",
6037231900,"South Figueroa Corridor, Los Angeles, CA",
6037122420,"North Hollywood, Los Angeles, CA",
40143000900,"Tulsa, OK",
37119005515,"Highland Creek, Charlotte, NC",
24510160100,"Harlem Park, Baltimore, MD",
6067008705,"Anatolia Village, Rancho Cordova, CA",
8031003101,"Central, Denver, CO",
36081061302,"Queens County, NY",
6037407601,"La Puente, CA",
72087110600,"Campamento Piñones, Loíza, PR",
6037213100,"Central LA, Los Angeles, CA",
17031070500,"Lincoln Park, Chicago, IL",
15003008930,"Mililani Mauka - Launani Valley, Mililani, HI",
11001001402,"Northwest Washington, Washington, DC",
12099005942,"Delray Beach, FL",
35001001300,"San Jose, Albuquerque, NM",
12105011203,"Webster Park North, Lakeland, FL",
25025091900,"Dorchester, Boston, MA",
72081958400," County, PR",
31149975000,,
26125160300,"Southfield, MI",
6037540203,"Lynwood, CA",
6001401700,"West Oakland, Oakland, CA",
15003001500,"Kaimuki, Honolulu, HI",
26163530200,"Martin Park, Detroit, MI",
36047055500,"Kings County, NY",
26163503900,"Detroit, MI",
17031817600,"Maywood, IL",
22107000300,"Saint Joseph, LA",
6073003901,"Logan Heights, San Diego, CA",
12086010614,"Miami, FL",
72003430502,"Aguada, PR",
72029100800,"Juncos, PR",
12095010500,"Northwest Orlando, Orlando, FL",
15003011500,"Kapolei, HI",
53033009200,"Downtown, Seattle, WA",
6001450751,"Dublin, CA",
9001073900,"East Side, Bridgeport, CT",
35049010204,"Santa Fe, NM",
22071007101,"Mid-City, New Orleans, LA",
18097341600,"Haughville, Indianapolis, IN",
40109102700,"Central Oklahoma City, Oklahoma City, OK",
6059089104,"Garden Grove, CA",
17031240300,"West Town, Chicago, IL",
48061012700,"Brownsville, TX",
48479000901,"Eastern Division, Laredo, TX",
17111860807,,
39035121800,"Lee - Miles, Cleveland, OH",
6037433304,"El Monte, CA",
48305950500,"Tahoka, TX",
24033800607,"Greater Upper Marlboro, Upper Marlboro, MD",
6037243000,"South Los Angeles, Los Angeles, CA",
6037920011,"Santa Clarita, CA",
48245005100,"Port Arthur, TX",
13121006802,"Thomasville Heights, Atlanta, GA",
17031381500,"Bronzeville, Chicago, IL",
51735050205,,
26163531900,"Dexter-Linwood, Detroit, MI",
48029170102,"Inner West Side, San Antonio, TX",
4013040521,"Crossriver, Sun City, AZ",
6037534404,"Cudahy, CA",
48215021304,"Hidalgo, TX",
39113004400,"Residence Park, Dayton, OH",
72001956500,"Adjuntas, PR",
25025101001,"Southern Mattapan, Boston, MA",
10003001600,"Wilmington, DE",
17031440101,"East Chatham, Chicago, IL",
36005044200,"Bronx County, NY",
36047119600,"Kings County, NY",
29510127500,"Downtown West, St. Louis, MO",
55079185900,"Lindsay Heights, Milwaukee, WI",
15003010503,"Kaneohe, HI",
42045405000,"Chester, PA",
42101007000,"Southwest Philadelphia, Philadelphia, PA",
28049001000,"Jackson, MS",
6037209200,"Central LA, Los Angeles, CA",
72135510503,"Toa Alta, PR",
39061001600,"Over-The-Rhine, Cincinnati, OH",
18089031000,"East Chicago, IN",
45019001600,"Charleston, SC",
34013010900,"East Orange, NJ",
6037294810,"Wilmington, Los Angeles, CA",
26121001300,"Muskegon Heights, MI",
36005014100,"Bronx County, NY",
1101002300,"Montgomery, AL",
51001980200,"Assawoman, VA",
17031420800,"South Side, Chicago, IL",
6077002202,"Stockton, CA",
36047036100,"Kings County, NY",
36005023900,"Bronx County, NY",
72139060301,"Trujillo Alto, PR",
17019000301,"Campustown, Champaign, IL",
36081040400,"Queens County, NY",
28049001900,"Greater Belhaven, Jackson, MS",
30101000100,"Sweet Grass, MT",
25025010802,"Back Bay West, Boston, MA",
26049000300,"Flint, MI",
6037930200,"Los Angeles County, CA",
6037204410,"Central LA, Los Angeles, CA",
32009950100,"Silver Peak, NV",
36081044301,"Queens County, NY",
11001002502,"Northwest Washington, Washington, DC",
48029181729,"Far West Side, San Antonio, TX",
36055006500,"Plymouth-Exchange, Rochester, NY",
48201310200,"East Downtown, Houston, TX",
72119130701," County, PR",
6073012002,"National City, CA",
31109003720,"Lincoln, NE",
15003008929,"Mililani Mauka - Launani Valley, Mililani, HI",
37067000801,"Winston-Salem, NC",
12086012600,"Hialeah, FL",
55079014900,"Avenues West, Milwaukee, WI",
25013812903,"Westfield, MA",
34017005801,"Greenville, Jersey City, NJ",
26163520700,"Downtown, Detroit, MI",
36005012701,"Bronx County, NY",
18097353600,"Indianapolis, IN",
36061021500,"Harlem, New York, NY",
72054580100,"Florida, PR",
22073001100,"Monroe, LA",
36005023301,"Bronx County, NY",
2198000300,"Hyder, AK",
48029171301,"Edgewood, San Antonio, TX",
6111003801,"Kamala Park, Oxnard, CA",
55079014700,"Avenues West, Milwaukee, WI",
6037241001,"South Los Angeles, Los Angeles, CA",
17031480400,"Calumet Heights, Chicago, IL",
6001406400,"Reservoir Hills, Oakland, CA",
12057980500,"Town N Country Alliance, Tampa, FL",
39113003800,"Westwood, Dayton, OH",
48201330400,"Southwest Houston, Houston, TX",
32003003622,"North Las Vegas, NV",
22071980000,"City Park, New Orleans, LA",
48201313800,"OST/ South Union, Houston, TX",
6053014104,"Marina, CA",
72091570400,"Sabana Seca, Manatí, PR",
17091011600,"Kankakee, IL",
36005014702,"Bronx County, NY",
42003051100,"Terrace Village, Pittsburgh, PA",
51710005000,"Hardy Field, Norfolk, VA",
6075980501,"Visitacion Valley, San Francisco, CA",
51147930203,"Farmville, VA",
36005036901,"Bronx County, NY",
34013005000,"South Broad Street, Newark, NJ",
48215022501,"Weslaco, TX",
20173000700,"Power, Wichita, KS",
6075023103,"Bayview, San Francisco, CA",
17031491400,"Roseland, Chicago, IL",
45079000400,"Columbia, SC",
29095016600,"East Side, Kansas City, MO",
48215022003,"Alamo, TX",
32003003231,"Providence, Las Vegas, NV",
6037481103,"San Gabriel, CA",
48029110500,"Inner West Side, San Antonio, TX",
36047091000,"Kings County, NY",
47157011400,"Downtown, Memphis, TN",
17031711000,"Auburn Gresham, Chicago, IL",
48113005500,"Cedar Crest, Dallas, TX",
11001009907,"Southeast Washington, Washington, DC",
36081039400,"Queens County, NY",
72025200100,"Caguas, PR",
6053000702,"Salinas, CA",
22071000601,"Fischer Development Neighborhood, New Orleans, LA",
36047001500,"Kings County, NY",
72021031124,"Bayamón, PR",
6037229410,"South Los Angeles, Los Angeles, CA",
17031460100,"South Chicago, Chicago, IL",
32003005824,"Summerlin West, Las Vegas, NV",
17031843400,"Lawndale, Chicago, IL",
6053980000,"Salinas, CA",
26163505000,"Osborn, Detroit, MI",
34013023200,"South Broad Street, Newark, NJ",
1081040603,"Auburn, AL",
72023830101,"Cabo Rojo, PR",
42119980501,"Lewisburg, PA",
6037235202,"Park Mesa Heights, Los Angeles, CA",
36081038400,"Queens County, NY",
36081046300,"Queens County, NY",
39035151800,"East Cleveland, OH",
36005024900,"Bronx County, NY",
42101026100,"North Philadelphia, Philadelphia, PA",
4021001708,"Maricopa, AZ",
6037187102,"Atwater Village, Los Angeles, CA",
12086002202,"Little Haiti, Miami, FL",
36047073400,"Kings County, NY",
36005022500,"Bronx County, NY",
42101012000,"West Philadelphia, Philadelphia, PA",
6037535607,"South Gate, CA",
25013800600,"Memorial Square, Springfield, MA",
36081056800,"Queens County, NY",
36005015900,"Bronx County, NY",
24510130805,"Cold Springs, Baltimore, MD",
17031839200,"Bronzeville, Chicago, IL",
28049003200,"Washington Addition, Jackson, MS",
12011100400,"Hallandale Beach, FL",
37119005615,"Charlotte, NC",
36081116700,"Queens County, NY",
6037238320,"South Figueroa Corridor, Los Angeles, CA",
72025202404,"Caguas, PR",
72013300400,"Arecibo, PR",
36065025900,"Rome, NY",
13245000700,"Laney Walker, Augusta, GA",
36081022900,"Queens County, NY",
48141002800,"Chamizal, El Paso, TX",
11001010500,"Southwest Washington, Washington, DC",
42101006900,"Southwest Philadelphia, Philadelphia, PA",
37135011601,"Chapel Hill, NC",
37051001100,"Fayetteville, NC",
24033801904,"Suitland, Camp Springs, MD",
26163513900,"Detroit, MI",
1125011800,"Tuscaloosa, AL",
34013005200,"Upper Clinton Hill, Newark, NJ",
6037432901,"Rosemead, CA",
11001003000,"Columbia Heights, Washington, DC",
18097351700,"Reagan Park, Indianapolis, IN",
6037920107,"Valencia, Santa Clarita, CA",
36005046202,"Bronx County, NY",
36005036700,"Bronx County, NY",
6037980022,"Granada Hills, Los Angeles, CA",
12103021200,"Thirteenth St Heights, Saint Petersburg, FL",
13051003302,"Cloverdale, Savannah, GA",
48141010345,"El Paso, TX",
6037221500,"South Los Angeles, Los Angeles, CA",
24033802405,"Suitland, Suitland-Silver Hill, MD",
17031430500,"South Side, Chicago, IL",
17043846513,"Naperville, IL",
6037208502,"Central LA, Los Angeles, CA",
72021030101,"Bayamón, PR",
36055006400,"Genesee-Jefferson, Rochester, NY",
36029940100,"Akron, NY",
12101032111,"Meadow Pointe, Wesley Chapel, FL",
17031831300,"West Humboldt Park, Chicago, IL",
72121960600,"Urbanizacion El Arrendado, Sabana Grande, PR",
6085500902,"Central San Jose, San Jose, CA",
39095003500,"ONYX, Toledo, OH",
12031002901,"Moncrief Park, Jacksonville, FL",
48141001002,"Grandview, El Paso, TX",
6075012000,"Lower Nob Hill, San Francisco, CA",
42101017201,"Allegheny West, Philadelphia, PA",
51107980100,"Sterling, VA",
48113016701,"Dallas, TX",
24033803602,"Glenarden, MD",
36047088600,"Kings County, NY",
55079980000,"Veterans Park, Milwaukee, WI",
36047000200,"Kings County, NY",
48029160502,"Brady Gardens, San Antonio, TX",
28063950200,"Fayette, MS",
36081052200,"Queens County, NY",
13121004400,"Mechanicsville, Atlanta, GA",
23021960301,"Greenville, ME",
6075012402,"Civic Center, San Francisco, CA",
48061012607,"Brownsville, TX",
6037403405,"Valle Lindo, Walnut, CA",
6025010102,"Calipatria, CA",
26163985000,"Detroit, MI",
44007000500,"Lower South Providence, Providence, RI",
36047079200,"Kings County, NY",
42101020400,"North Philadelphia, Philadelphia, PA",
48029170200,"Inner West Side, San Antonio, TX",
8037000501,"Avon, CO",
72113070201,"Ponce, PR",
22071001701,"Gentilly, New Orleans, LA",
6037214502,"Central LA, Los Angeles, CA",
72023830102," County, PR",
11001009501,"Northeast Washington, Washington, DC",
22101041200,"Baldwin, LA",
6037553701,"Paramount, CA",
29510216800,,
15009031801,"Kualapuu, HI",
17031081500,"Near North, Chicago, IL",
36047083000,"Kings County, NY",
