tract,Name,Household_Income_at_Age_35_rNA_gM_p25
34007607300,"Magnolia, NJ",
29099700110,"Arnold, MO",
21089040100,"Russell, KY",
36059303000,"New Hyde Park, NY",
48007950400,"Rockport, TX",
30041040200,"Havre, MT",
26053950200,"Wakefield, MI",
34013001800,"Fairmount, Newark, NJ",
29019001503,"Columbia, MO",
33013032200,"Concord, NH",
17031824503,"Midlothian, IL",
48141010317,"East Glen, El Paso, TX",
55133204301,"Oconomowoc, WI",
26125153100,"Birmingham, MI",
29189220501,"St. Louis, MO",
6071011500,"Forest Falls, CA",
8069000505,"Rogers Park, Fort Collins, CO",
8123002206,"Windsor, CO",
27123034202,"Downtown, Saint Paul, MN",
48113014133,"Irving, TX",
39139002300,"Ontario, OH",
48201250301,"Humble, TX",
17061973800,"Carrollton, IL",
20091053409,"Charlemagne Manor, Overland Park, KS",
21151010102,"Richmond, KY",
2090001400,"North Pole, AK",
48215020402,"Mission, TX",
6085512305,"Morgan Hill, CA",
9001090600,"Trumbull, CT",
51013102902,"Shirlington, Arlington, VA",
4013071915,"Parkview West, Peoria, AZ",
19089960100,"Cresco, IA",
6113010101,"West Sacramento, CA",
27053020700,"Twin Oaks, Crystal, MN",
39035104100,"Tremont, Cleveland, OH",
51179010211,"Stafford, VA",
49057200202,"Ogden, UT",
48291700600,"Cleveland, TX",
6073020025,"San Marcos, CA",
26099982000,"Sterling Heights, MI",
54067950700,"Pool, WV",
26061000900,"Houghton, MI",
51510200600,"Seminary Hill, Alexandria, VA",
48113016408,"Grand Prairie, TX",
24510260403,"Cedonia, Baltimore, MD",
35001003722,"North Domingo Baca, Albuquerque, NM",
39057210300,"Dayton, OH",
4001970501,"Eagar, AZ",
21067003202,"Bryan Station, Lexington, KY",
6041119201,"Greenbrae, Larkspur, CA",
6037300501,"La Crescenta, La Crescenta-Montrose, CA",
47157020512,"Springhill, Memphis, TN",
12099000905,"Palm Beach Gardens, FL",
29043020303,"Ozark, MO",
55021970200,"Pardeeville, WI",
39035116400,"Glenville, Cleveland, OH",
18051050501,"Princeton, IN",
37069060600,"Youngsville, NC",
8031005001,"East, Denver, CO",
36081045000,"Queens County, NY",
34021002601,"Hamilton Township, NJ",
26065004700,"Haslett, Meridian charter Township, MI",
44007000102,"Providence, RI",
32007950701,"Elko, NV",
6073000201,"Mission Hills, San Diego, CA",
25015821000,"South Hadley, MA",
20139010100,"Carbondale, KS",
26163504700,"Detroit, MI",
6111005502,"Camarillo, CA",
40109108217,"Edmond, OK",
51840000301,"Winchester, VA",
6073007200,"Sunset Cliffs, San Diego, CA",
6077005114,"Manteca, CA",
51187020100,"Linden, VA",
34019010400,"Asbury, NJ",
46009967700,"Springfield, SD",
51059450100,"Falls Church, VA",
17019011100,"Urbana, IL",
13295020301,"Rossville, GA",
53015000501,"St. Helens, Longview, WA",
24003701400,"Harwood, MD",
37067003312,"Kernersville, NC",
6053014102,"Marina, CA",
1097003301,"Llanfair, Mobile, AL",
55109120501,"New Richmond, WI",
48157670902,"Fresno, TX",
12017451000,"Inverness, FL",
31055007464,"Millard, Omaha, NE",
29027070300,"Fulton, MO",
12095016505,"Orlando, FL",
42101011400,"Overbrook, Philadelphia, PA",
22089062301,"Destrehan, LA",
54005958800,"Danville, WV",
6071012002,"Barstow, CA",
45079001000,"Midtown - Downtown, Columbia, SC",
34001011201,"Williamstown, Folsom, NJ",
42003140400,"Point Breeze, Pittsburgh, PA",
36055980000,"Rochester, NY",
31019969204,"Kearney, NE",
10003000601,"Wilmington, DE",
53073010502,"Ferndale, WA",
9001044200,"Norwalk, CT",
6077004201,"Lodi, CA",
6073005700,"Bankers Hill, San Diego, CA",
39045030200,"Fairfield County, OH",
48099010601,"Copperas Cove, TX",
6047001801,"Merced, CA",
12011031205,"Pompano Beach, FL",
8059012035,"Valley Stallion Pointe, Littleton, CO",
23005002502,"Falmouth, ME",
19155030900,"Council Bluffs, IA",
42071013101,"Leola, Leacock-Leola-Bareville, PA",
13089023802,"Atlanta, GA",
8031002802,"Central, Denver, CO",
13121011201,"East Point, GA",
42095015802,"Wind Gap, PA",
22089062302,"Destrehan, LA",
42077000500,"1st Ward, Allentown, PA",
36027190402,"Wappingers Falls, NY",
19167070700,"Sioux Center, IA",
6111008900,"Redwood, Oxnard, CA",
1053969800,"Brewton, AL",
5005950900,"Gassville, AR",
48453001853,"Austin, TX",
51145500300,"Powhatan, VA",
26163522000,"Core City, Detroit, MI",
27003050233,"Circle Pines, MN",
17077010100,"Ava, IL",
53075001000,"Pomeroy, WA",
26077002102,"Portage, MI",
36015010300,"Elmira, NY",
6037501503,"Whittier, CA",
36047023600,"Kings County, NY",
6073011601,"National City, CA",
34003053100,"Saddle River, NJ",
29201781000,"Benton, MO",
6037533402,"Maywood, CA",
6077005119,"Lathrop, CA",
40137001000,"Velma, OK",
37081015706,"Greensboro, NC",
39085202000,"Eastlake, OH",
12023110300,"Lake City, FL",
12057002000,"East Tampa, Tampa, FL",
36099950500,"Waterloo, NY",
6037503901,"La Mirada, CA",
25009251400,"Lawrence, MA",
36119002203,"CenTuck, Yonkers, NY",
72097082012," County, PR",
24025303803,"Bel Air, MD",
39153530605,"Stow, OH",
24005400702,"Baltimore, MD",
34025807900,"Neptune City, NJ",
29095013401,"Grandview, MO",
4019004031,"Tucson, AZ",
6061020604,"Granite Bay, CA",
30049000100,"Lincoln, MT",
40031000300,"Lawton, OK",
36015000300,"Elmira, NY",
39003012700,"Lima, OH",
48439101500,"Meadowbrook, Fort Worth, TX",
6041106001,"San Rafael, CA",
6085507805,"Cupertino, CA",
12086010210,"Miami, FL",
51061930206,"Warrenton, VA",
33015003801,"Londonderry, NH",
26163525400,"Detroit, MI",
48029131601,"Northeast Side, Schertz, TX",
42129805902,"Belle Vernon, PA",
29095013504,"Lee's Summit, MO",
18105001101,"Bloomington, IN",
34003058100,"Township of Washington, NJ",
51153900403,"Woodbridge, VA",
39049005200,"German Village, Columbus, OH",
55025012100,"Edgerton, WI",
13193000300,"Oglethorpe, GA",
36047047400,"Kings County, NY",
51650010311,"Northampton, Hampton, VA",
12057013806,"Riverview, FL",
39013011200,"Bellaire, OH",
39151714801,"Beach City, OH",
24029950500,"Rock Hall, MD",
51760070602,"South Richmond, Richmond, VA",
12019031108,"Keystone Heights, FL",
12011010606,"Coconut Creek, FL",
17201002200,"Rockford, IL",
54047953800,"Davy, WV",
19181020700,"Indianola, IA",
17161021100,"Moline, IL",
29510105198,"Skinker DeBaliviere, St. Louis, MO",
17031060900,"Lake View East, Chicago, IL",
42017100212,"Bensalem, PA",
19095960400,"Williamsburg, IA",
6083002924,"Goleta, CA",
42001030400,"Biglerville, PA",
13119890300,"Royston, GA",
55059000900,"Kenosha, WI",
6065045501,"Indio, CA",
26125133002,"Wixom, MI",
12021010801,"South Naples, Naples, FL",
18061060600,"Elizabeth, IN",
48201431502,"Westside, Houston, TX",
12101032105,"Wesley Chapel, FL",
4013811600,"Las Casitas del Sur, Chandler, AZ",
51059470500,"McLean, VA",
36087011506,"Spring Valley, NY",
53011040201,"La Center, WA",
36029011200,"Buffalo, NY",
18039001802,"Elkhart, IN",
6037237720,"South Figueroa Corridor, Los Angeles, CA",
24033801804,"Temple Hills, MD",
15003002202,"McCully - Moiliili, Honolulu, HI",
5007020604,"Bentonville, AR",
39049004820,"Hilltop, Columbus, OH",
39153502200,"North Hill, Akron, OH",
6107003502,"West Porterville, Porterville, CA",
12099006801,"Delray Beach, FL",
53061050200,"Edmonds, WA",
24033801707,"Oxon Hill, MD",
4009961300,"Safford, AZ",
25009208102,"Saugus, MA",
6085506204,"Strawberry Park, San Jose, CA",
8123001100,"Greeley, CO",
22007050500,"Labadieville, LA",
45091061602,"York, SC",
37183053713,"Northwest Raleigh, Raleigh, NC",
26125198100,"Troy, MI",
9001045102,"Wilton, CT",
48423001700,"Tyler, TX",
48367140501,"Weatherford, TX",
48337950400,"Bowie, TX",
6071007105,"Colton, CA",
53063014500,"East Central, Spokane, WA",
53015000601,"Olympic West, Longview, WA",
4013061401,"Avondale Heights, Avondale, AZ",
6037534201,"South Montebello, Bell Gardens, CA",
21067004103,"Lexington, KY",
6081607000,"South San Mateo, San Mateo, CA",
6061021043,"Pleasant Grove, Roseville, CA",
17099962300,"Serena, IL",
55039041000,"Fond du Lac, WI",
33011011401,"Nashua, NH",
24033803200,"Hyattsville, MD",
6029005004,"Delano, CA",
18089042602,"Griffith, IN",
42013101500,"Altoona, PA",
37067004014,"Winston-Salem, NC",
8069001807,"Loveland, CO",
17031431200,"South Side, Chicago, IL",
48467950400,"Wills Point, TX",
47003950500,"Shelbyville, TN",
34039037400,"Cranford, NJ",
45045003701,"Greenville, SC",
17031811800,"Northlake, IL",
72137120900,"Toa Baja, PR",
26099231500,"Sterling Heights, MI",
6075013102,"Pacific Heights, San Francisco, CA",
55073001500,"Merrill, WI",
22071013500,"French Quarter, New Orleans, LA",
72001956800,"Adjuntas, PR",
48201520200,"Northwest Houston, Houston, TX",
48439121904,"East Arlington, Arlington, TX",
37051003406,"Fort Bragg, NC",
41039003900,"West Eugene, Eugene, OR",
24033800705,"Upper Marlboro, MD",
25001011500,"South Dennis, Dennis, MA",
29095008700,"Kansas City, MO",
37037020800,"Pittsboro, NC",
48201542900,"Katy, TX",
33011018502,"Mason, NH",
26149040200,"Three Rivers, MI",
36065020900,"Utica, NY",
26139025800,"Holland, MI",
26099233000,"Sterling Heights, MI",
6037572001,"Bixby Knolls, Long Beach, CA",
27109001402,"Rochester, MN",
53009940000,"Neah Bay, WA",
34007611300,"Camden County, NJ",
24033800209,"Laurel, MD",
6059099702,"Westminster, CA",
12033003508,"Green Acres, Pensacola, FL",
12086008904,"Miami, FL",
18123952600,"Cannelton, IN",
34027045703,"Mount Freedom, Randolph, NJ",
55117010300,"Elkhart Lake, WI",
34013009900,"East Orange, NJ",
36119010600,"Ardsley, NY",
48123970500,"Yorktown, TX",
29189218900,"St. Louis, MO",
22037951501,"Zachary, LA",
45037970502,"North Augusta, SC",
6037572600,"West Side, Long Beach, CA",
29047021204,"Clayton, Kansas City, MO",
42049010107,"Albion, PA",
39065000700,"Kenton, OH",
72013302202,"Garrochales, PR",
40019892200,"Graham, OK",
55079186000,"Hillside, Milwaukee, WI",
32003001902,"Las Vegas, NV",
21195931500,"Hardy, KY",
47163040800,"Kingsport, TN",
37021002606,"Asheville, NC",
17087980000,"Grantsburg, IL",
55137960300,"Plainfield, WI",
1073011110,"Pinson, AL",
6085512030,"South San Jose, San Jose, CA",
12057010401,"Tampa, FL",
4013030401,"Boulders Carefree, Scottsdale, AZ",
4013116604,"Laveen Village, Phoenix, AZ",
6065044925,"Cathedral City, CA",
13151070203,"McDonough, GA",
37063002024,"Durham, NC",
9007670200,"Old Saybrook, CT",
42077005901,"Catasauqua, PA",
36061006000,"Midtown, New York, NY",
4013071509,"Tierra Norte, Peoria, AZ",
6059088302,"Garden Grove, CA",
32001950700,"Fallon, NV",
51013101900,"Ashton Heights, Arlington, VA",
36103145805,"Lake Ronkonkoma, NY",
22051020506,"Kenner, LA",
6037211804,"Central LA, Los Angeles, CA",
13139001502,"Flowery Branch, GA",
45035010808,"Summerville, SC",
6089011403,"Enterprise, Redding, CA",
42129808600,"Stahlstown, PA",
36119014809,"Yorktown Heights, NY",
22069000600,"Natchitoches, LA",
42017101808,"Warrington, PA",
9001010900,"Riverside, Greenwich, CT",
26161412000,"Ypsilanti, MI",
34013015000,"Bloomfield, NJ",
48029181809,"Northwest Side, San Antonio, TX",
55095960600,"Centuria, WI",
48439100101,"Carter Riverside, Fort Worth, TX",
48411950100,"San Saba, TX",
48201432400,"Westchase, Houston, TX",
36081050500,"Queens County, NY",
42073000200,"New Castle, PA",
21103090302,"Eminence, KY",
21007950300,"Wickliffe, KY",
27059130302,"Cambridge, MN",
48265960301,"Kerrville, TX",
29510115100,"Bevo, St. Louis, MO",
42123970600,"Warren, PA",
5083950200,"Paris, AR",
25017315200,"Tewksbury, MA",
24510151300,"Central Park Heights, Baltimore, MD",
26139021902,"Zeeland, MI",
26161403100,"Wines, Ann Arbor, MI",
39029950300,"Leetonia, OH",
6071009711,"Apple Valley, CA",
6037232500,"South Los Angeles, Los Angeles, CA",
53053073407,"Puyallup, WA",
39041011730,"Westerville, OH",
8041003802,"U.S. Air Force Academy, CO",
6065044606,"Palm Springs, CA",
26125193600,"Brooklands Park, Rochester Hills, MI",
32003003213,"Summerlin, Las Vegas, NV",
39075976600,"Killbuck, OH",
22017023903,"Ellerbee Woods, Shreveport, LA",
6037670326,"Palos Verdes Estates, CA",
17121951800,"Sandoval, IL",
30041040500,"Havre, MT",
21111011109,"Jeffersontown, KY",
49011126002,"Layton, UT",
40119011200,"Yale, OK",
48029171917,"Far West Side, San Antonio, TX",
72127009904,"San Juan, PR",
51019030604,"Vinton, VA",
39081011200,"Toronto, OH",
10003010800,"Wilmington, DE",
53061040700,"Port Gardner, Everett, WA",
20091052421,"Colony Woods, Lenexa, KS",
19113000600,"Marion, IA",
39019720600,"Carrollton, OH",
12083002002,"Ocala, FL",
31147968600,"Falls City, NE",
41017000401,"Bend, OR",
39113000100,"Northern Hills, Dayton, OH",
9005320100,"Winsted, Winchester, CT",
39049007550,"Cumberland Ridge, Columbus, OH",
35001003723,"Jade Park, Albuquerque, NM",
11001011100,"Northeast Washington, Washington, DC",
27137003400,"West Duluth, Duluth, MN",
48201412300,"Southwest Houston, Houston, TX",
12011031102,"Pompano Beach, FL",
55093960600,"Pierce County, WI",
18163000600,"University South, Evansville, IN",
55079001300,"Silver Spring, Milwaukee, WI",
24005411408,"Nottingham, MD",
36029004401,"Kensington, Buffalo, NY",
4013109500,"Maryvale Village, Phoenix, AZ",
55079070300,"Whitefish Bay, WI",
12086001302,"Upper East Side, Miami, FL",
8005087300,"Denver, CO",
33009961300,"Alexandria, NH",
34031264200,"Paterson, NJ",
6073008344,"University City, San Diego, CA",
48275950200,"Munday, TX",
13139001605,"Flowery Branch, GA",
21147960200,"Stearns, KY",
49041975400,"Richfield, UT",
33011000700,"Manchester, NH",
6059052417,"Northwood, Irvine, CA",
12115001503,"Sarasota, FL",
26111291601,"Sanford, MI",
45045001803,"Taylors, SC",
6065042719,"Nuevo, CA",
42077005602,"Hokendauqua, PA",
6073007903,"Pacific Beach, San Diego, CA",
37119005841,"Ballantyne, Charlotte, NC",
12133970102,"Chipley, FL",
36001014503,"Voorheesville, NY",
48149970300,"La Grange, TX",
22071003400,"Seventh Ward, New Orleans, LA",
6067008801,"Sacramento County, CA",
42125791000,"Coal Center, PA",
72103170200," County, PR",
41039001801,"Springfield, OR",
17057953500,"Canton, IL",
48479001814,"Laredo, TX",
36001001100,"Downtown, Albany, NY",
17031030702,"Edgewater Beach, Chicago, IL",
33005971700,"Winchester, Winchester, NH",
39095005901,"Whitmer-Trilby, Toledo, OH",
42069111000,"Jermyn, PA",
31025965700,"Louisville, NE",
6037552200,"Norwalk, CA",
6073021500,"North City, San Diego, CA",
48367140101,"Weatherford, TX",
20091053410,"Ironhorse, Leawood, KS",
53053940010,"Puyallup, WA",
6037553602,"Paramount, CA",
32003003320,"Elkhorn Cimarron Estates, Las Vegas, NV",
22115950704,"Fort Polk, Fort Polk South, LA",
25017351403,"East Somerville, Somerville, MA",
36081115900,"Queens County, NY",
42019910800,"Butler, PA",
17043845807,"Downers Grove, IL",
17107953500,"Logan County, IL",
21117064100,"Villa Hills, KY",
13295020800,"Chickamauga, GA",
6047001503,"Merced, CA",
20113788700,"Moundridge, KS",
21117066900,"Ludlow, KY",
17031841600,"Lawndale, Chicago, IL",
28125950200,"Rolling Fork, MS",
32003001710,"Las Vegas, NV",
4013611500,"Deer Valley, Phoenix, AZ",
48113012601,"Dallas, TX",
53033001000,"Lake City, Seattle, WA",
15003000301,"Kuliouou - Kalani Iki, Honolulu, HI",
36061014000,"Upper East Side, New York, NY",
48439100502,"Far Greater Northside Historical, Fort Worth, TX",
6065042412,"Moreno Valley, CA",
29031881200,"Cape Girardeau, MO",
33017080100,"Durham, NH",
51515050100,"Bedford, VA",
36047072400,"Kings County, NY",
15003006202,"Kalihi - Palama, Honolulu, HI",
22051020508,"Kenner, LA",
4019004710,"Tucson, AZ",
6075026001,"Excelsior, San Francisco, CA",
55035000802,"Eau Claire, WI",
34027044601,"Oak Ridge, Jefferson, NJ",
47157020635,"Easthill, Bartlett, TN",
8001008539,"Commerce City, CO",
6111005910,"Newbury Park, Thousand Oaks, CA",
12086018500,"Miami, FL",
31055006602,"Central Omaha, Omaha, NE",
47043060100,"Cumberland Furnace, TN",
36055015102,"Hamlin, NY",
12071001910,"Fort Myers, FL",
8001009326,"North Central Westminster, Westminster, CO",
37195000502,"Woodridge Addition, Wilson, NC",
42101032900,"Holmesburg, Philadelphia, PA",
45019004400,"Charleston, SC",
37171930502,"Mount Airy, NC",
45063021009,"Lexington, SC",
9011702500,"Groton, Groton, CT",
6067007424,"Freeway Gardens, North Highlands, CA",
48355001601,"Central City, Corpus Christi, TX",
72097081800,"Mayagüez, PR",
44007010701,"Riverside, East Providence, RI",
37001021101,"Graham, NC",
36035971300,"Johnstown, NY",
41039000708,"Florence, OR",
42101024000,"Germantown, Philadelphia, PA",
37183052808,"Garner, NC",
54033031700,"Wallace, WV",
45083020800,"Highland, Spartanburg, SC",
49005000300,"Logan, UT",
39113165100,"MacFarlane, Dayton, OH",
17031230800,"Humboldt Park, Chicago, IL",
5057480300,"Hope, AR",
37145920500,"Timberlake, NC",
36081046700,"Queens County, NY",
31141965300,"Columbus, NE",
37119005305,"Hidden Valley, Charlotte, NC",
12105014121,"Haines City, FL",
6073020026,"San Marcos, CA",
36081105900,"Queens County, NY",
4013422616,"Mesa, AZ",
49035102100,"Central City, Salt Lake City, UT",
12113010300,"Pace, FL",
9003524100,"Marlborough, CT",
12086008803,"Miami, FL",
34007609202,"Sicklerville, NJ",
36081120300,"Queens County, NY",
42049010400,"Erie, PA",
12085001408,"Hobe Sound, FL",
12117020810,"Seminole County, FL",
39035116900,"South - Collinwood, Cleveland, OH",
5073470100,"Lafayette County, AR",
29095011100,"Sugar Creek, MO",
55097960800,"Stevens Point, WI",
42003473300,"Mount Lebanon, PA",
34039034000,"Roselle, NJ",
5125010600,"Benton, AR",
27109001601,"Rochester, MN",
11001001001,"American University Park, Washington, DC",
48035950100,"Meridian, TX",
42077006903,"Bethlehem, PA",
8005005612,"Greenwood Village, CO",
40143007624,"Bixby, OK",
29071800902,"Saint Clair, MO",
39061002000,"Walnut Hills, Cincinnati, OH",
6073017056,"Carmel Mountain Ranch, San Diego, CA",
29093950100,"Belleview, MO",
53053062500,"South End, Tacoma, WA",
45019002611,"West Ashley, Charleston, SC",
36059406202,"West Hempstead, NY",
37031970605,"Morehead City, NC",
72031050221,"Sabana Abajo, Carolina, PR",
28049001400,"Jackson, MS",
9005360400,"Oakville, Watertown, CT",
24027606705,"Owen Brown, Columbia, MD",
47139950300,"Old Fort, TN",
48339694202,"Willis, TX",
20173009802,"Derby, KS",
12099004704,"Greenacres, FL",
6013381000,"Richmond, CA",
13113140307,"Fayetteville, GA",
42021000600,"Johnstown, PA",
1019955800,"Sand Rock, AL",
18089042505,"Merrillville, IN",
48439122900,"East Arlington, Arlington, TX",
29187950400,"Park Hills, MO",
40131050403,"Collinsville, OK",
5143010401,"Springdale, AR",
72051540600,"Dorado, PR",
39083006802,"Butler, OH",
39035190502,"Cuyahoga County, OH",
55085971001,"Harshaw, WI",
11001007404,"Douglass, Washington, DC",
6113010703,"Sycamore South, Davis, CA",
51133020100,"Callao, VA",
8005005619,"Littleton, CO",
6113011001,"Woodland, CA",
51059431300,"Springfield, VA",
36047030000,"Kings County, NY",
48113016615,"Cedar Hill, TX",
22027950300,"Haynesville, LA",
42075000100,"Lebanon, PA",
54011000900,"Huntington, WV",
26043950100,"Felch, MI",
8059010211,"Scenic Heights, Arvada, CO",
36047011700,"Kings County, NY",
46039953600,"Clear Lake, SD",
18091041800,"Rolling Prairie, IN",
6037269602,"Central LA, Los Angeles, CA",
22015011001,"Bossier City, LA",
42091202602,"Wyncote, PA",
17031804508,"Streamwood, IL",
6059062634,"Aliso Viejo, CA",
36119009500,"White Plains, NY",
48439113928,"Harvest Ridge, Keller, TX",
47059091100,"Greeneville, TN",
4019004614,"Tucson, AZ",
42045407000,"Glen Mills, PA",
36013035901,"Fredonia, NY",
25025050901,"Eagle Hill, Boston, MA",
