tract,Name,Household_Income_at_Age_35_rB_gF_p25
8001060000,"Thornton, CO",
51195930900,"Wise, VA",
6101050403,"Yuba City, CA",
49043964203,"Oakley, UT",
12057006200,"Palma Ceia, Tampa, FL",
51059450400,"Falls Church, VA",
25017365202,"Sudbury, MA",
26155031700,"Corunna, MI",
4013071911,"Downtown, Peoria, AZ",
17031061000,"Lake View, Chicago, IL",
17031070400,"Lincoln Park, Chicago, IL",
40053956500,"Medford, OK",
48029181100,"North Central, San Antonio, TX",
48415950100,"Snyder, TX",
48039661601,"Alvin, TX",
29183311152,"O'Fallon, MO",
17179021500,"Pekin, IL",
36045061700,"Adams, NY",
6047000301,"Livingston, CA",
53053070203,"Bonney Lake, WA",
36119001403,"Lincoln Park, Yonkers, NY",
4025000204,"Paulden, AZ",
12105011910,"Lakeland, FL",
6031000500,"Armona, CA",
8007974300,"Pagosa Springs, CO",
29095014902,"Buckner, MO",
36013037400,"Kennedy, NY",
17089852806,"Batavia, IL",
12015010403,"Punta Gorda, FL",
36105951700,"Rock Hill, NY",
25013813204,"Feeding Hills, Agawam, MA",
17155954500,"Granville, IL",
42043022501,"Harrisburg, PA",
12087970700,"Tavernier, FL",
12086005802,"Flagami, Miami, FL",
26163556500,"Livonia, MI",
6025012302,"Thermal, CA",
42079210200,"Dupont, PA",
51059421200,"Alexandria, VA",
54063950100,"Union, WV",
37109070901,"Maiden, NC",
36005018400,"Bronx County, NY",
49049000802,"Suncrest, Orem, UT",
4019004326,"Los Arroyos, Green Valley, AZ",
45015980100,"Goose Creek, SC",
54079020200,"Red House, WV",
35001004602,"Valle Verde Estates, Albuquerque, NM",
25023530200,"Plymouth, MA",
48113001102,"Lakewood Heights, Dallas, TX",
25001012102,"West Yarmouth, Yarmouth, MA",
39095005300,"East Toledo, Toledo, OH",
12099007747,"Boca Raton, FL",
36047008400,"Kings County, NY",
33011000203,"Manchester, NH",
16083001400,"Murtaugh, ID",
36081012500,"Queens County, NY",
6037621201,"South Redondo, Redondo Beach, CA",
42101001001,"Center City, Philadelphia, PA",
48303000100,"Lubbock, TX",
33013032400,"Concord, NH",
48489950300,"Raymondville, TX",
6037401312,"Bonita, San Dimas, CA",
36089492600,"Edwards, NY",
72127008001,"San Juan, PR",
6111003011,"Sierra Linda, Oxnard, CA",
25025040100,"Charlestown, Boston, MA",
39165030102,"Carlisle, OH",
42091200704,"Hatfield, PA",
36067013500,"Liverpool, NY",
27163070802,"Oak Park Heights, MN",
34019011002,"Hunterdon County, NJ",
48121021717,"Lewisville, TX",
48453001911,"Barton Hills, Austin, TX",
25027707200,"Gardner, MA",
25005653204,"Dartmouth, MA",
36029015001,"Marilla, NY",
56009956500,"Douglas, WY",
55097960600,"Amherst Junction, WI",
6111007904,"Simi Valley, CA",
9001080900,"Stratford, CT",
17043840303,"Addison, IL",
25017383502,"Framingham, MA",
6037920033,"Los Angeles County, CA",
6085503210,"South San Jose, San Jose, CA",
16027020501,"Nampa, ID",
49021110100,"Parowan, UT",
21183920500,"Beaver Dam, KY",
20057962102,"Dodge City, KS",
34027041300,"Denville, NJ",
18083955600,"Vincennes, IN",
6059021825,"Yorba Linda, CA",
6069000501,"Hollister, CA",
36113074000,"North Creek, NY",
48453001000,"East Austin, Austin, TX",
25027701100,"Winchendon, Winchendon, MA",
37081010702,"Greensboro, NC",
36059300800,"Great Neck, NY",
36063023300,"North Tonawanda, NY",
42125744200,"Canonsburg, PA",
25001014402,"East Falmouth, Falmouth, MA",
24031705100,"Chevy Chase, MD",
39017014800,"Hamilton, OH",
53035091400,"Bremerton, WA",
27053027203,"Wayzata, MN",
51820003100,"Waynesboro, VA",
42007605300,"Wampum, PA",
42079217100,"Hazleton, PA",
42003416000,"Harwick, PA",
41011000700,"Coos Bay, OR",
49043964303,"Park City, UT",
20091053509,"Southdowns, Olathe, KS",
6059052420,"Lower Peters Canyon, Irvine, CA",
48029181825,"Northwest Side, San Antonio, TX",
54051020601,"McMechen, WV",
44007011901,"North Providence, RI",
38099958100,"Park River, ND",
6065042622,"Moreno Valley, CA",
48115950600,"Lamesa, TX",
37119980200,"Charlotte, NC",
9009184600,"Branford, CT",
36029014903,"Alden, NY",
36081070900,"Queens County, NY",
53025011300,"Warden, WA",
4019004431,"Gladden Farms, Marana, AZ",
39071955000,"Hillsboro, OH",
34021004204,"Princeton, NJ",
55095961000,"Amery, WI",
48041002006,"Edelweiss, College Station, TX",
41051006002,"Southwest Portland, Portland, OR",
36119009703,"White Plains, NY",
39157020200,"Bolivar, OH",
53005010202,"Richland, WA",
42133010120,"York, PA",
17119401800,"East Alton, IL",
12099007763,"Wellington, FL",
6061020712,"Sierra Gardens, Roseville, CA",
48217960500,"Whitney, TX",
37021000100,"Downtown, Asheville, NC",
48257050205,"Forney, TX",
41047001502,"Keizer, OR",
17103000900,"Compton, IL",
23023970400,"Woolwich, ME",
40051000902,"Tuttle, OK",
17119403701,"Edwardsville, IL",
6065043270,"Wildomar, CA",
39169003500,"Wadsworth, OH",
17163504002,"Lenzburg, IL",
42101021600,"Northwest Philadelphia, Philadelphia, PA",
6037407200,"La Puente, CA",
12009063106,"Six Mile Creek, Melbourne, FL",
53051970500,"Newport, WA",
25027712101,"Lunenburg, Lunenburg, MA",
6087120301,"Ben Lomond, CA",
6001404700,"Oakmore, Oakland, CA",
25011040100,"Heath, MA",
48453001765,"The Reserve At Twin Creeks, Cedar Park, TX",
34013016200,"Upper Montclair, Montclair, NJ",
4013217204,"Adobe Villas, Scottsdale, AZ",
48113013902,"Farmers Branch, TX",
25003931400,"Windsor, MA",
6085501101,"Central San Jose, San Jose, CA",
30111001502,"Worden, MT",
42011013301,"Barto, PA",
18095011600,"Pendleton, IN",
39169001900,"Shreve, OH",
26077002700,"Richland, MI",
12057013415,"Bloomingdale, Valrico, FL",
42091200106,"Montgomery County, PA",
16019970501,"Ammon, ID",
37025041701,"Mount Pleasant, NC",
18067010600,"Kokomo, IN",
41007950400,"Astoria, OR",
27145010900,"Belgrade, MN",
40047000200,"Enid, OK",
17117956700,"Bunker Hill, IL",
53053073005,"Graham, WA",
25011041200,"Greenfield, MA",
21183920200,"Utica, KY",
27071790100,"International Falls, MN",
49035110200,"Canyon Rim, Salt Lake City, UT",
18085962100,"Winona Lake, IN",
17031800300,"Winnetka, IL",
13117130103,"Gainesville, GA",
35061970102,"Peralta, NM",
30081000100,"Florence, MT",
37087921000,"Waynesville, NC",
17019005900,"Urbana, IL",
42125763700,"Washington County, PA",
8059009824,"West Westminster, Westminster, CO",
18089042901,"Cedar Lake, IN",
19169000500,"Ames, IA",
4013617000,"Paradise Valley Village, Phoenix, AZ",
17031220701,"Logan Square, Chicago, IL",
21145031302,"Paducah, KY",
48267950200,"Junction, TX",
41067032103,"Sherwood - Tualatin North, Sherwood, OR",
31019969202,"Kearney, NE",
1059973000,"Russellville, AL",
29189215231,"Westbury Manor, Chesterfield, MO",
25023525104,"Bridgewater, MA",
6037534900,"South Los Angeles, Los Angeles, CA",
29143960200,"New Madrid County, MO",
17031802506,"Wheeling, IL",
48367140102,"Weatherford, TX",
36081079900,"Queens County, NY",
39047925900,"Jeffersonville, OH",
6037800102,"Topanga, CA",
54107000801,"Parkersburg, WV",
12117022207,"Winter Park, FL",
15009030710,"Kihei, HI",
12005002705,"Tierra Verde Ph 2, Panama City Beach, FL",
25027758102,"Sturbridge, MA",
47169090200,"Hartsville, TN",
6089010704,"Redding, CA",
72001956400,"Adjuntas, PR",
48091310903,"New Braunfels, TX",
36113072000,"Lake George, NY",
44003022400,"East Greenwich, RI",
49049001702,"Foot Hills, Provo, UT",
44009050500,"Exeter, RI",
6037554519,"Cerritos, CA",
40109107002,"Central Oklahoma City, Oklahoma City, OK",
13285960300,"LaGrange, GA",
54049020800,"Fairmont, WV",
30063000300,"Heart of Missoula, Missoula, MT",
8059011728,"Carmody, Lakewood, CO",
24005403500,"Pikesville, MD",
32031002902,"Sparks, NV",
12053041401,"Spring Hill, FL",
19061000900,"Dubuque, IA",
6037551000,"Downey, CA",
26125156000,"West Bloomfield Township, MI",
42017105208,"Newtown, PA",
45051040105,"Little River, SC",
6015000101,"Crescent City, CA",
39173020500,"Perrysburg, OH",
6073019403,"Peacock, Oceanside, CA",
17043841901,"Wheaton, IL",
45019000200,"Charleston, SC",
53033021300,"Lake Forest Park, WA",
39173022300,"North Baltimore, OH",
1021060300,"Clanton, AL",
21067003917,"North Pointe Neighbors, Lexington, KY",
42021011400,"Johnstown, PA",
72059740300,"Guayanilla, PR",
24027605505,"River Hill, Clarksville, MD",
48439113403,"Hurst, TX",
6067007015,"North Sacramento, Sacramento, CA",
18157010500,"West Lafayette, IN",
39083006801,"Howard, OH",
12071060300,"Bonita Springs, FL",
6083001000,"Santa Barbara, CA",
48303010102,"Idalou, TX",
30079000100,"Terry, MT",
46099000202,"Sioux Falls, SD",
46051953100,"Milbank, SD",
40121485800,"Indianola, OK",
37183053725,"Breckenridge, Raleigh, NC",
12101030405,"New Port Richey, FL",
48439106700,"Jenkins Heights - Crest Ridge, Fort Worth, TX",
12127082704,"New Smyrna Beach, FL",
36103159102,"East Patchogue, NY",
6075030500,"Midtown Terrace, San Francisco, CA",
41017001500,"Southern Crossing, Bend, OR",
12017450901,"Inverness, FL",
49035113904,"Magna, UT",
6027000800,"Inyo County, CA",
9011870704,"Niantic, East Lyme, CT",
48141010218,"El Paso, TX",
17031301702,"Little Village, Chicago, IL",
9003405600,"Bristol, CT",
42101038200,"Harrowgate, Philadelphia, PA",
36103170002,"Cutchogue, NY",
36119010702,"Scarsdale, NY",
40137000800,"Duncan, OK",
8077001706,"Clifton, CO",
8031003800,"East, Denver, CO",
47017962000,"Hollow Rock, TN",
2090001900,"Fairbanks, AK",
12081000307,"Bradenton, FL",
20091053002,"Cross Creek, Overland Park, KS",
36119002402,"Southeast Yonkers, Yonkers, NY",
5001480100,"DeWitt, AR",
56037971000,"Rock Springs, WY",
48029191804,"Far North Central, San Antonio, TX",
12127091005,"Oakdale, Osteen, FL",
48039661000,"Alvin, TX",
41059951000,"Hermiston, OR",
17031301803,"Little Village, Chicago, IL",
27041450701,"Alexandria, MN",
47145030900,"Harriman, TN",
12099001913,"Century Village, West Palm Beach, FL",
48465950700,"Del Rio, TX",
6051000200,"Mammoth Lakes, CA",
49035113410,"West Valley City, UT",
12055961500,"Lake Placid, FL",
32003003214,"Summerlin, Las Vegas, NV",
42059970600,"Waynesburg, PA",
29043020306,"Ozark, MO",
29165030210,"Coves North, Kansas City, MO",
6073017010,"Poway, CA",
26125173000,"Ferndale, MI",
6037404801,"Baldwin Park, CA",
25017356300,"Arlington, MA",
51155210100,"Dublin, VA",
26125170400,"Berkley, MI",
21111011710,"Louisville, KY",
6037113234,"Canoga Park, Los Angeles, CA",
6087121000,"Los Gatos, CA",
25023503102,"Hanover, MA",
40031002301,"Lawton, OK",
21117061200,"Covington, KY",
29047021003,"Kansas City, MO",
23011010400,"Ganneston Park, Chelsea, ME",
18097370301,"Camby, Indianapolis, IN",
26163558300,"Livonia, MI",
48307950400,"Brady, TX",
13311950202,"Cleveland, GA",
47157021353,"Germantown, TN",
48201421700,"Southwest Houston, Houston, TX",
55081950200,"Sparta, WI",
36005027402,"Bronx County, NY",
31025966100,"Plattsmouth, NE",
8005005700,"Englewood, CO",
37183053405,"Cary, NC",
6013303204,"Brentwood, CA",
27097780400,"Morrison County, MN",
34003033100,"Maywood, NJ",
31109003104,"West Lincoln, Lincoln, NE",
6065043701,"Hemet, CA",
26035000700,"Farwell, MI",
20173005501,"Haysville, KS",
26111291602,"Sanford, MI",
17031824108,"Orland Hills, IL",
42079211204,"Dallas, PA",
13021013502,"Macon, GA",
42131400300,"Nicholson, PA",
48215023513,"Edinburg, TX",
12105012111,"Lakeland, FL",
24005408303,"Reisterstown, MD",
6037120105,"Panorama City, Los Angeles, CA",
34031256805,"Newfoundland, West Milford, NJ",
6037550800,"Downey, CA",
6073019106,"Valley Center, CA",
40143008200,"Layman/Van Acre, Tulsa, OK",
39061020601,"Cincinnati, OH",
36061004900,"Lower Manhattan, New York, NY",
41033360702,"Grants Pass, OR",
41067031613,"Cooper Mountain - Aloha North, Beaverton, OR",
47009011603,"Friendsville, TN",
6037405800,"Covina, CA",
15003008920,"Waipahu, HI",
48085030507,"Hillcrest Estates, Frisco, TX",
25021413500,"Norwood, MA",
42107001700,"Yorkville, Pottsville, PA",
54025950100,"White Sulphur Springs, WV",
27123042602,"North Saint Paul, MN",
42071011803,"Lancaster, PA",
25009250800,"Lawrence, MA",
20125950400,"Independence, KS",
36081020500,"Queens County, NY",
40005587800,"Atoka, OK",
18089043404,"Hebron, IN",
42029307000,"West Grove, PA",
72061040421,"Guaynabo, PR",
40119011102,"Perkins, OK",
50025967300,"Londonderry, VT",
39085206400,"Valley Creek Estates, Kirtland, OH",
18027954900,"Washington, IN",
6037920034,"Santa Clarita, CA",
6097150612,"Petaluma, CA",
29183311146,"Saint Charles, MO",
36007014400,"Vestal, NY",
8013013302,"Longmont, CO",
39061023210,"Cincinnati, OH",
6099003802,"Turlock, CA",
36021000900,"Hillsdale, NY",
27123040200,"White Bear Lake, MN",
29095012300,"Independence, MO",
26081010902,"Lowell, MI",
17031822601,"Oak Lawn, IL",
40131050501,"Inola, OK",
26041970800,"Escanaba, MI",
17031824113,"Orland Park, IL",
20173009801,"Derby, KS",
36075020701,"West Monroe, NY",
18031969400,"Greensburg, IN",
48453001403,"East Riverside - Oltorf, Austin, TX",
8035014602,"Franktown, CO",
47037017901,"Green Hills, Nashville, TN",
55035000302,"Eau Claire, WI",
18057110506,"Noblesville, IN",
12086000808,"Hialeah, FL",
72081957800,"Lares, PR",
12099007410,"Delray Beach, FL",
25017358400,"Lexington, MA",
25009204702,"Salem, MA",
6037203600,"Boyle Heights, Los Angeles, CA",
53017950800,"East Wenatchee, WA",
26049010114,"Clio, MI",
47135930100,"Lobelville, TN",
55135100800,"New London, WI",
42079214000,"Nanticoke, PA",
12017451200,"Floral City, FL",
49049010410,"Payson, UT",
48441011600,"Sayles Blvd. Area, Abilene, TX",
36085000800,"Richmond County, NY",
17043846104,"Naperville, IL",
17105960200,"Odell, IL",
53057952500,"Mount Vernon, WA",
20173003700,"Hilltop, Wichita, KS",
1075030200,"Millport, AL",
51027010100,"Grundy, VA",
12127083007,"Florida Shores, Edgewater, FL",
17129010200,"Petersburg, IL",
12086008000,"Old Cutler, Coral Gables, FL",
47147080605,"Greenbrier, TN",
39139002900,"Ashland, OH",
12071040116,"Fort Myers, FL",
23029956500,"Steuben, ME",
29213480106,"Branson, MO",
26125143500,"Waterford Township, MI",
6059099240,"Huntington Beach, CA",
18043071200,"Lanesville, IN",
22055001700,"Lafayette, LA",
36047055700,"Kings County, NY",
21063920200,"Sandy Hook, KY",
6115040600,"Olivehurst, CA",
48215022004,"Alamo, TX",
6089010300,"Enterprise, Redding, CA",
12103027206,"Westlake Village, Palm Harbor, FL",
26163521800,"Woodbridge, Detroit, MI",
36083052304,"Wynantskill, NY",
9009120100,"Derby, CT",
40143001900,"Turner Park, Tulsa, OK",
42089301203,"Saylorsburg, PA",
45043920503,"Pawleys Island, SC",
12105015702,"Frostproof, FL",
31047968200,"Gothenburg, NE",
41043020802,"Albany, OR",
17031071400,"Lincoln Park, Chicago, IL",
72041240601,"Cayey, PR",
42017102500,"Sellersville, PA",
12103025019,"Saint Petersburg, FL",
34023008502,"Dayton, South Brunswick Township, NJ",
10005050901,"Lewes, DE",
36061001001,"Lower Manhattan, New York, NY",
4019001900,"Tucson, AZ",
6077001700,"August, Stockton, CA",
18089043101,"Crown Point, IN",
34023008209,"Monroe Township, NJ",
20053086700,"Ellsworth, KS",
6111005404,"Camarillo, CA",
48439114207,"Fort Worth, TX",
48325000102,"Castroville, TX",
51059430801,"West Springfield, VA",
16027021100,"Nampa, ID",
26055550101,"Holiday Hills, Traverse City, MI",
55011960500,"Fountain City, WI",
42049011202,"Erie, PA",
55017011100,"New Auburn, WI",
36103190705,"Southampton, NY",
4019004074,"Rita Ranch, Tucson, AZ",
48225950700,"Lovelady, TX",
16001000802,"Southeast Boise, Boise, ID",
48201233702,"Northeast Houston, Galena Park, TX",
26125154000,"Sylvan Lake, MI",
55127000800,"Delavan, WI",
6037191201,"Central LA, Los Angeles, CA",
51810045412,"Sandbridge, Virginia Beach, VA",
39031961400,"Coshocton, OH",
41039003201,"Springfield, OR",
47053967100,"Medina, TN",
6059088101,"Stanton, CA",
37081010401,"Old Irving Park, Greensboro, NC",
23031006102,"Old Orchard Beach, ME",
17043841401,"West Chicago, IL",
18017951900,"Galveston, IN",
46081966600,"Deadwood, SD",
42069112100,"Dunmore, PA",
34021003903,"Pennington, NJ",
6065043278,"Murrieta, CA",
40061279300,"Stigler, OK",
54081000900,"Coal City, WV",
37025042401,"Concord, NC",
6037701302,"Wilshire Montana, Santa Monica, CA",
13131950100,"Pelham, GA",
35035000700,"Tularosa, NM",
8059009845,"Genesse Central, Golden, CO",
39021010400,"Urbana, OH",
34023007910,"Matawan, NJ",
29095018200,"Lee's Summit, MO",
34031371503,,
53063000500,"Northtown, Spokane, WA",
20205097100,"Altoona, KS",
39025041405,"Cincinnati, OH",
48413950300,"Eldorado, TX",
41039002600,"Bethel-Danebo, Eugene, OR",
41005021400,"Milwaukie, OR",
26099260200,"Warren, MI",
4019004640,"Oro Valley, AZ",
8059010402,"I-70 Corridor, Arvada, CO",
6059099238,"Huntington Beach, CA",
18003004101,"Concordia Gardens, Fort Wayne, IN",
17041952400,"Arcola, IL",
48061012505,"San Benito, TX",
8031000301,"Berkeley, Denver, CO",
25005641400,"Fall River, MA",
4019001600,"Catalina Vista, Tucson, AZ",
55025010400,"Monona, WI",
34017006600,"Jersey City, NJ",
6037133000,"Reseda, Los Angeles, CA",
27119020900,"Erskine, MN",
17097861011,"Round Lake Beach, IL",
48131950200,"Freer, TX",
31185969700,"York, NE",
6083000502,"East San Roque, Santa Barbara, CA",
4013814500,"Lindsay Ranch, Gilbert, AZ",
5047950200,"Ozark, AR",
42043024101,"Hershey, PA",
26099250400,"Saint Clair Shores, MI",
29183311132,"Saint Charles, MO",
48451001101,"San Angelo, TX",
45007011201,"Anderson, SC",
12057014011,"Kings Point Condo, Sun City Center, FL",
6065044923,"Cathedral City, CA",
1103005404,"Decatur, AL",
36103190402,"Westhampton, NY",
6037482503,"Garvey, Rosemead, CA",
42017101805,"Warrington, PA",
6037533002,"South Los Angeles, Los Angeles, CA",
22051026400,"Marrero, LA",
26049011503,"Burton, MI",
17031220601,"Logan Square, Chicago, IL",
19021960600,"Alta, IA",
48201412700,"Southwest Houston, Bellaire, TX",
48363000700,"Mineral Wells, TX",
39023003302,"South Charleston, OH",
48025950100,"Beeville, TX",
12101031007,"Forest Lake Estates, Port Richey, FL",
39157022002,"Uhrichsville, OH",
4013619800,"Paradise Valley Village, Phoenix, AZ",
39095007901,"Franklin Park, Toledo, OH",
17021958700,"Pana, IL",
6085509600,"Old Mountain View, Mountain View, CA",
6073005000,"Barrio Logan, San Diego, CA",
51013100400,"Arlington, VA",
19013001200,"Waterloo, IA",
36101962800,"Corning, NY",
20009971700,"Great Bend, KS",
6007000401,"Chico, CA",
39057200400,"Fairborn, OH",
42079217200,"Hazleton, PA",
39093097100,"Wellington, OH",
53061041808,"Everett, WA",
6037603702,"Lawndale, CA",
39057200600,"Fairborn, OH",
34017018702,"Hoboken, NJ",
36029007901,"Raintree Island, Tonawanda, NY",
42037050900,"Bloomsburg, PA",
23019000500,"Bangor, ME",
72085190202,"Las Piedras, PR",
12103025208,"Largo, FL",
6021010300,"Willows, CA",
6065042730,"Romoland, Menifee, CA",
34029722702,"Toms River, NJ",
6111005304,"Camarillo, CA",
24041960501,"Easton, MD",
26091061600,"Adrian, MI",
4019003707,"Tucson, AZ",
18105001001,"Bloomington, IN",
29183312096,"Wentzville, MO",
6013320004,"Martinez, CA",
36103112210,"Dix Hills, NY",
26103001800,"Ishpeming, MI",
35049010308,"Santa Fe, NM",
53033021904,"Kingsgate, Kirkland, WA",
72135510502,"Toa Alta, PR",
12017450102,"Hernando, FL",
42003474102,"Pittsburgh, PA",
48029121813,"Uptown, San Antonio, TX",
4013617200,"Paradise Valley Village, Phoenix, AZ",
18085961400,"North Webster, IN",
15009030901,"Wailuku, HI",
46101959600,"Egan, SD",
34003049002,"River Vale, NJ",
26099250700,"Saint Clair Shores, MI",
51119951200,"Deltaville, VA",
36047004300,"Kings County, NY",
12057005800,"South Tampa, Tampa, FL",
33011014100,"Litchfield, NH",
1103005302,"Hartselle, AL",
17099962600,"Ottawa, IL",
12069030307,"Leesburg, FL",
29021001600,"Saint Joseph, MO",
39113021301,"Dayton, OH",
48453002403,"South Austin, Austin, TX",
24031700611,"Boyds, MD",
12057011304,"Carrollwood, Greater Carrollwood, FL",
